latitude,longitude,valid_time,lead_day,u10,v10,wind_speed,wind_direction,temperature_C,r2,pressure_hPa,tp
29.25,74.25,2026-08-31,4,6.643311,4.79793,8.194737,234.16245,30.348846,53.7,999.5561,0.0
29.25,74.5,2026-08-31,4,6.703311,4.42793,8.033737,236.5529,30.548859,51.8,999.56006,0.0
29.25,74.75,2026-08-31,4,7.023311,4.3179297,8.244478,238.41681,30.74887,50.4,999.5401,0.0
29.25,75.0,2026-08-31,4,6.603311,3.7579298,7.597747,240.3559,30.74887,50.5,999.5281,0.0
29.25,75.25,2026-08-31,4,6.213311,3.2179296,6.9971642,242.61996,30.448853,51.3,999.6001,0.0
29.25,75.5,2026-08-31,4,5.8633113,2.7479296,6.4753017,244.88916,30.148865,52.2,999.70807,0.0
29.25,75.75,2026-08-31,4,5.693311,2.3379297,6.1546493,247.67474,29.948853,52.7,999.7801,0.0
29.25,76.0,2026-08-31,4,5.563311,1.9879297,5.9078164,250.33675,29.848846,53.1,999.80804,0.0
29.25,76.25,2026-08-31,4,5.223311,1.4979297,5.433854,253.99829,29.74887,53.4,999.848,0.0
29.25,76.5,2026-08-31,4,4.643311,0.9179297,4.7331734,258.81747,29.74887,53.4,999.96405,0.0
29.25,76.75,2026-08-31,4,4.0933113,0.6279297,4.141195,261.2786,29.74887,52.7,1000.0201,0.0
29.25,77.0,2026-08-31,4,3.4633112,0.7679297,3.5474272,257.49792,29.24887,53.1,999.9761,0.0
29.25,77.25,2026-08-31,4,3.2333112,0.7079297,3.309904,257.65005,28.348846,55.0,999.8761,0.0
29.25,77.5,2026-08-31,4,2.0333111,1.1579297,2.339905,240.33937,27.548859,66.4,999.76404,0.0
29.25,77.75,2026-08-31,4,-0.29668885,1.5979297,1.6252396,169.48161,26.648865,83.0,999.82007,0.0
29.25,78.0,2026-08-31,4,-1.7066889,1.4279296,2.2252572,129.91809,26.24887,88.5,999.9161,0.0
29.25,78.25,2026-08-31,4,-2.4666889,0.8879297,2.6216357,109.79726,26.148865,89.4,1000.03204,0.0
29.25,78.5,2026-08-31,4,-2.9766889,0.4979297,3.0180476,99.4963,26.148865,90.0,1000.18805,0.0
29.25,78.75,2026-08-31,4,-3.146689,0.5679297,3.1975296,100.23087,25.848846,91.3,1000.3641,0.0
29.25,79.0,2026-08-31,4,-2.2366889,0.5379297,2.3004663,103.52296,25.24887,94.4,1000.59204,0.3125
29.25,79.25,2026-08-31,4,-1.0666889,0.5579297,1.2037902,117.611725,24.848846,93.9,1001.06006,1.3125
29.25,79.5,2026-08-31,4,-0.7166889,0.1679297,0.7361001,103.18725,23.648865,92.4,1002.288,2.125
29.25,79.75,2026-08-31,4,-0.66668886,-0.45207033,0.80550706,55.859474,21.648865,93.7,1003.60406,1.75
29.25,80.0,2026-08-31,4,-0.21668884,-0.5520703,0.5930731,21.430117,21.348846,94.4,1003.6601,2.6875
29.25,80.25,2026-08-31,4,-0.39668885,-0.8220703,0.9127769,25.759565,22.148865,93.9,1003.10803,2.75
29.25,80.5,2026-08-31,4,-1.1466888,-0.45207033,1.2325838,68.483665,20.148865,95.4,1004.3561,3.25
29.25,80.75,2026-08-31,4,-0.25668883,-0.20207031,0.32668266,51.78951,19.24887,96.9,1004.84406,2.1875
29.25,81.0,2026-08-31,4,0.09331116,-0.53207034,0.5401906,350.05298,20.048859,94.7,1004.4841,0.1875
29.25,81.25,2026-08-31,4,-0.8266888,-0.7520703,1.1175975,47.706013,19.048859,91.4,1005.04803,0.25
29.25,81.5,2026-08-31,4,-1.1166888,-1.4220703,1.8081144,38.140976,14.948853,93.0,1007.68005,0.0
29.25,81.75,2026-08-31,4,-0.8966888,-0.13207032,0.9063628,81.62133,13.648865,94.3,1008.36804,0.0
29.25,82.0,2026-08-31,4,-0.5766888,0.7279297,0.92868274,141.61261,11.348846,95.5,1009.5401,0.125
29.25,82.25,2026-08-31,4,0.90331113,-0.022070313,0.9035807,271.39963,11.248871,98.9,1009.70404,1.0625
29.25,82.5,2026-08-31,4,0.6133112,-0.15207031,0.63188285,283.92563,6.6488647,98.8,1012.2001,0.5
29.25,82.75,2026-08-31,4,-0.18668884,-0.6120703,0.63990843,16.96234,6.3488464,81.9,1012.24005,0.0625
29.25,83.0,2026-08-31,4,0.6033112,-0.8720703,1.0604202,325.32394,5.1488647,87.4,1012.4201,0.0625
29.25,83.25,2026-08-31,4,0.70331115,-1.3720703,1.5418247,332.86072,6.1488647,77.3,1012.06805,0.125
29.25,83.5,2026-08-31,4,0.28331116,-0.7120703,0.76636106,338.3039,3.0488586,85.2,1014.24005,0.25
29.25,83.75,2026-08-31,4,0.35331115,-0.7020703,0.78595895,333.28656,2.6488647,83.9,1014.24005,0.4375
29.25,84.0,2026-08-31,4,-0.22668885,0.4679297,0.5199481,154.15208,5.5488586,86.3,1013.1481,0.0625
29.25,84.25,2026-08-31,4,0.77331114,-0.2220703,0.8045653,286.0224,4.6488647,84.2,1012.892,0.4375
29.25,84.5,2026-08-31,4,-0.23668884,-1.0420703,1.0686122,12.796668,7.3488464,78.1,1010.3161,0.25
29.25,84.75,2026-08-31,4,-0.15668884,-0.8220703,0.8368698,10.791293,6.748871,79.1,1010.82404,0.125
29.25,85.0,2026-08-31,4,-0.54668885,-0.5120703,0.7490559,46.87275,7.4488525,75.2,1010.36804,0.5
29.25,85.25,2026-08-31,4,-0.9566888,1.0779297,1.4412446,138.41016,6.748871,77.9,1011.4441,0.375
29.25,85.5,2026-08-31,4,0.38331115,1.0879297,1.1534811,199.40894,6.4488525,78.7,1011.76404,0.1875
29.25,85.75,2026-08-31,4,0.7933112,1.1979297,1.4367944,213.51393,6.8488464,75.8,1011.2001,0.5625
29.25,86.0,2026-08-31,4,0.74331117,1.3179297,1.513093,209.42297,6.3488464,78.2,1011.44006,1.125
29.25,86.25,2026-08-31,4,-0.36668885,1.7979296,1.8349419,168.47258,5.3488464,77.1,1012.03204,1.9375
29.25,86.5,2026-08-31,4,0.26331115,1.8079296,1.8270036,188.28644,5.5488586,78.8,1012.1841,1.3125
29.25,86.75,2026-08-31,4,0.24331115,1.9379296,1.9531441,187.15617,7.1488647,76.0,1010.452,1.25
29.25,87.0,2026-08-31,4,-0.53668886,1.7279297,1.8093579,162.74538,7.4488525,75.3,1010.28406,1.0
29.25,87.25,2026-08-31,4,-0.75668883,1.1279297,1.3582354,146.1437,7.748871,74.6,1009.968,0.25
29.25,87.5,2026-08-31,4,-1.6666888,0.19792968,1.6784004,96.77251,7.748871,79.3,1010.6001,0.5
29.25,87.75,2026-08-31,4,-1.3666888,-0.18207031,1.3787632,82.411736,9.148865,76.2,1009.62805,0.125
29.25,88.0,2026-08-31,4,-1.4766889,-0.2620703,1.4997636,79.9364,7.6488647,82.8,1011.1761,0.0625
29.25,88.25,2026-08-31,4,-1.1466888,0.067929685,1.1486992,93.39023,8.348846,83.8,1010.6961,0.0625
29.25,88.5,2026-08-31,4,-1.4166888,0.32792968,1.4541476,103.033066,8.148865,84.4,1011.26807,0.0
29.25,88.75,2026-08-31,4,-0.15668884,0.28792968,0.32780313,151.44534,9.148865,80.5,1010.8041,0.0
29.25,89.0,2026-08-31,4,-0.53668886,-0.17207031,0.5635984,72.22339,9.948853,78.7,1010.12006,0.0625
29.25,89.25,2026-08-31,4,-0.68668884,0.8279297,1.0756435,140.32751,9.248871,78.8,1010.62805,0.0625
29.25,89.5,2026-08-31,4,0.023311157,0.9779297,0.9782075,181.36552,6.9488525,86.0,1012.432,0.25
29.25,89.75,2026-08-31,4,1.4233111,-0.17207031,1.4336746,276.89328,7.1488647,80.2,1011.42804,1.25
29.25,90.0,2026-08-31,4,-1.5266888,-0.8720703,1.7582052,60.264267,5.8488464,79.6,1012.50806,0.5625
29.25,90.25,2026-08-31,4,-1.7166889,-0.052070312,1.7174784,88.26264,5.3488464,83.7,1012.97205,0.5
29.25,90.5,2026-08-31,4,-1.5266888,0.057929687,1.5277874,92.17302,4.4488525,96.8,1015.0881,0.75
29.25,90.75,2026-08-31,4,-0.43668884,-0.08207031,0.44433397,79.35611,7.248871,90.1,1013.5561,0.125
29.25,91.0,2026-08-31,4,-0.78668886,0.20792969,0.81370395,104.805275,7.748871,86.4,1013.4201,0.0
29.25,91.25,2026-08-31,4,-1.3066888,0.24792969,1.3300017,100.74352,7.748871,85.9,1013.44006,0.0
29.25,91.5,2026-08-31,4,-1.6466888,0.4379297,1.7039268,104.89284,7.1488647,86.1,1013.9241,0.0
29.25,91.75,2026-08-31,4,-1.4066888,0.17792968,1.4178971,97.208954,6.5488586,83.4,1014.65607,0.0
29.25,92.0,2026-08-31,4,-1.5966889,-0.112070315,1.600617,85.98504,4.748871,82.9,1016.15607,0.0
29.25,92.25,2026-08-31,4,-0.9566888,-0.6420703,1.1521752,56.13293,2.9488525,85.2,1017.35205,0.0
29.25,92.5,2026-08-31,4,-0.34668884,-1.6620703,1.697843,11.782303,2.0488586,83.8,1017.71606,0.0
29.25,92.75,2026-08-31,4,-0.10668884,-2.2820704,2.2845628,2.67668,2.5488586,81.6,1016.5281,0.0
29.25,93.0,2026-08-31,4,0.123311155,-0.4020703,0.4205546,342.9497,4.1488647,81.8,1015.09607,0.0
29.25,93.25,2026-08-31,4,-0.11668884,-0.7420703,0.7511888,8.936451,4.3488464,85.1,1015.30804,0.0
29.25,93.5,2026-08-31,4,-0.046688844,-0.46207032,0.46442312,5.7697387,5.8488464,84.3,1014.392,0.0
29.25,93.75,2026-08-31,4,-0.13668884,-0.60207033,0.6173917,12.791114,5.8488464,88.8,1014.6001,0.0
29.25,94.0,2026-08-31,4,0.21331115,-0.15207031,0.2619676,305.48523,7.3488464,92.9,1013.91205,0.0
29.25,94.25,2026-08-31,4,-0.6366888,-0.5620703,0.8492913,48.56186,7.6488647,91.1,1013.79205,0.0
29.25,94.5,2026-08-31,4,-0.35668886,-1.0220703,1.0825224,19.238302,7.248871,92.7,1014.1401,0.125
29.25,94.75,2026-08-31,4,0.023311157,-0.6520703,0.65248686,357.95258,8.848846,94.0,1013.26404,1.0625
29.25,95.0,2026-08-31,4,-0.15668884,-0.072070315,0.1724689,65.299545,13.448853,93.9,1011.4201,0.8125
29.25,95.25,2026-08-31,4,-0.56668884,0.15792969,0.58828396,105.57254,14.448853,90.5,1010.56805,0.125
29.25,95.5,2026-08-31,4,-0.7766888,0.3979297,0.87269324,117.12793,10.948853,90.0,1012.32806,0.75
29.25,95.75,2026-08-31,4,-0.42668885,0.3179297,0.5321115,126.69011,9.048859,90.6,1013.06805,1.0
29.25,96.0,2026-08-31,4,-0.5766888,-0.17207031,0.6018124,73.38614,8.248871,84.6,1013.64404,0.1875
29.25,96.25,2026-08-31,4,-1.0266888,-0.12207031,1.0339203,83.21953,7.248871,83.6,1014.12006,0.125
29.25,96.5,2026-08-31,4,-0.75668883,-0.49207032,0.9026135,56.964283,5.3488464,90.4,1015.60803,1.25
29.25,96.75,2026-08-31,4,-0.48668885,-1.2820703,1.3713388,20.787344,2.1488647,97.8,1017.10803,4.125
29.25,97.0,2026-08-31,4,-0.41668883,-1.1720703,1.2439367,19.571074,2.1488647,98.1,1017.5161,4.0
29.25,97.25,2026-08-31,4,-0.20668884,-1.7920703,1.8039502,6.579152,3.1488647,95.6,1017.50006,4.6875
29.25,97.5,2026-08-31,4,0.09331116,-1.4020703,1.4051719,356.19244,3.1488647,97.0,1016.77203,3.875
29.25,97.75,2026-08-31,4,-1.4366889,-0.2620703,1.4603957,79.66218,3.7488708,97.5,1016.908,4.1875
29.25,98.0,2026-08-31,4,-0.65668887,2.7379296,2.8155813,166.51245,6.8488464,90.2,1015.9001,4.9375
29.25,98.25,2026-08-31,4,-1.3166889,-0.8120703,1.5469738,58.33571,2.3488464,98.3,1018.1481,9.125
29.25,98.5,2026-08-31,4,-0.73668885,0.26792967,0.7838984,109.98604,4.1488647,95.4,1017.7441,7.8125
29.25,98.75,2026-08-31,4,-0.5866888,0.4879297,0.7630722,129.74918,5.9488525,92.0,1016.85205,9.625
29.25,99.0,2026-08-31,4,-0.05668884,-0.042070314,0.07059416,53.419895,7.4488525,88.8,1016.2761,7.625
29.25,99.25,2026-08-31,4,-0.73668885,-1.0320703,1.268022,35.51914,7.1488647,91.5,1016.17206,7.4375
29.25,99.5,2026-08-31,4,-1.4966888,-1.4820703,2.1063263,45.28118,6.4488525,94.6,1016.77203,6.25
29.25,99.75,2026-08-31,4,-1.4166888,-1.5120703,2.0720434,43.134693,4.8488464,94.4,1018.02405,7.0625
29.25,100.0,2026-08-31,4,-1.0466888,-0.5620703,1.1880574,61.764263,3.2488708,96.6,1019.34406,7.5625
29.5,65.0,2026-08-31,4,-1.8466889,-1.1820703,2.1926126,57.376583,25.448853,14.5,1000.54407,0.0
29.5,65.25,2026-08-31,4,-1.6466888,-2.0020704,2.5922713,39.437054,26.548859,13.5,1000.4561,0.0
29.5,65.5,2026-08-31,4,-1.2166889,-1.8720703,2.2327068,33.02049,27.948853,12.6,1000.3961,0.0
29.5,65.75,2026-08-31,4,-0.28668883,-1.5420703,1.5684932,10.531714,27.148865,13.1,1000.52405,0.0
29.5,66.0,2026-08-31,4,-0.37668884,1.1379297,1.1986569,161.6839,25.948853,12.3,1001.10406,0.0
29.5,66.25,2026-08-31,4,-0.79668885,1.6879296,1.8664993,154.73306,23.548859,13.3,1003.288,0.0
29.5,66.5,2026-08-31,4,-0.16668884,1.8679297,1.8753523,174.90057,21.948853,14.1,1004.3961,0.0
29.5,66.75,2026-08-31,4,1.1133112,0.6379297,1.2831274,240.1872,20.24887,15.3,1005.2801,0.0
29.5,67.0,2026-08-31,4,2.0333111,-0.6920703,2.147863,288.79684,21.74887,13.7,1004.76807,0.0
29.5,67.25,2026-08-31,4,1.6233112,-0.66207033,1.7531333,292.18817,25.548859,15.8,1002.09607,0.0
29.5,67.5,2026-08-31,4,-0.73668885,0.1679297,0.75558645,102.84126,28.348846,43.3,998.668,0.0
29.5,67.75,2026-08-31,4,0.09331116,2.4179296,2.4197295,182.21004,30.74887,49.0,997.4961,0.0
29.5,68.0,2026-08-31,4,1.2133112,2.3679297,2.6606793,207.13031,31.048859,49.1,997.4361,0.0
29.5,68.25,2026-08-31,4,1.5733112,-0.45207033,1.6369716,286.0313,30.348846,44.9,997.80804,0.0
29.5,68.5,2026-08-31,4,0.93331116,-0.30207032,0.9809772,287.93442,28.348846,37.8,998.908,0.0
29.5,68.75,2026-08-31,4,0.45331115,0.5579297,0.7188717,219.09344,27.048859,43.7,999.728,0.0
29.5,69.0,2026-08-31,4,-0.5266888,0.41792968,0.6723588,128.43214,26.848846,47.8,999.83203,0.0
29.5,69.25,2026-08-31,4,-1.1666888,0.007929687,1.1667157,90.38941,26.74887,48.5,1000.10406,0.0
29.5,69.5,2026-08-31,4,-0.60668886,-0.4420703,0.7506647,53.920647,27.24887,51.1,999.9161,0.0
29.5,69.75,2026-08-31,4,1.3933111,-0.5420703,1.4950439,291.2586,27.848846,49.0,999.70807,0.0
29.5,70.0,2026-08-31,4,2.6733112,2.2479296,3.4928184,229.94026,30.848846,43.8,997.5041,0.0
29.5,70.25,2026-08-31,4,1.5933112,9.67793,9.808209,189.34895,28.848846,59.4,996.80804,0.0
29.5,70.5,2026-08-31,4,1.7133112,8.88793,9.051559,190.91098,28.24887,63.2,997.1241,0.0
29.5,70.75,2026-08-31,4,1.9233111,7.7479296,7.983078,193.94106,27.848846,64.7,997.50006,0.0
29.5,71.0,2026-08-31,4,2.5133111,7.2479296,7.6713243,199.12465,27.848846,64.5,997.73206,0.0
29.5,71.25,2026-08-31,4,2.6633112,6.8279295,7.3289733,201.30884,27.948853,63.6,998.02405,0.0
29.5,71.5,2026-08-31,4,3.1433113,6.4979296,7.218275,205.81494,28.24887,62.0,998.2961,0.0
29.5,71.75,2026-08-31,4,3.6633112,6.5179296,7.476848,209.33757,28.548859,60.7,998.50006,0.0
29.5,72.0,2026-08-31,4,4.543311,6.75793,8.143175,213.91269,28.948853,59.1,998.6361,0.0
29.5,72.25,2026-08-31,4,5.453311,7.0779295,8.9350815,217.61308,29.348846,57.7,998.6961,0.0
29.5,72.5,2026-08-31,4,5.963311,6.6879296,8.96044,221.72188,29.648865,56.4,998.79205,0.0
29.5,72.75,2026-08-31,4,5.103311,6.1279297,7.9746666,219.78738,29.948853,56.1,998.92804,0.0
29.5,73.0,2026-08-31,4,5.353311,6.02793,8.061878,221.60779,29.148865,60.0,999.1001,0.0
29.5,73.25,2026-08-31,4,6.3233113,5.50793,8.385795,228.94246,29.24887,59.6,999.10406,0.0
29.5,73.5,2026-08-31,4,6.713311,5.1279297,8.447734,232.6258,29.74887,57.7,999.1241,0.0
29.5,73.75,2026-08-31,4,6.103311,4.67793,7.6898265,232.53137,30.148865,55.9,999.20807,0.0
29.5,74.0,2026-08-31,4,6.123311,4.50793,7.6037073,233.63983,30.24887,54.5,999.2601,0.0
29.5,74.25,2026-08-31,4,5.933311,4.0879297,7.2052307,235.43396,30.548859,52.4,999.33203,0.0
29.5,74.5,2026-08-31,4,5.923311,3.7579298,7.0148168,237.60773,30.648865,51.3,999.32007,0.0
29.5,74.75,2026-08-31,4,6.1533113,3.5779297,7.117923,239.82355,30.74887,50.5,999.3401,0.0
29.5,75.0,2026-08-31,4,5.993311,3.0979297,6.7466245,242.66566,30.74887,50.1,999.35205,0.0
29.5,75.25,2026-08-31,4,5.643311,2.8179297,6.3077483,243.46524,30.648865,50.0,999.42804,0.0
29.5,75.5,2026-08-31,4,5.3633113,2.5679297,5.9463744,244.41513,30.448853,50.1,999.53204,0.0
29.5,75.75,2026-08-31,4,5.1533113,2.2779298,5.6343217,246.15303,30.448853,50.1,999.59607,0.0
29.5,76.0,2026-08-31,4,4.923311,1.8479297,5.258692,249.42674,30.348846,50.2,999.6401,0.0
29.5,76.25,2026-08-31,4,4.183311,1.1679296,4.343288,254.40091,30.348846,49.8,999.73206,0.0
29.5,76.5,2026-08-31,4,3.4533112,0.6679297,3.5173125,259.0532,30.24887,49.1,999.82007,0.0
29.5,76.75,2026-08-31,4,3.1633112,0.65792966,3.2310076,258.2507,29.948853,49.0,999.8161,0.0
29.5,77.0,2026-08-31,4,2.9133112,0.8779297,3.0427196,253.22977,29.148865,50.9,999.76404,0.0
29.5,77.25,2026-08-31,4,1.1733111,1.6979297,2.0638857,214.64543,27.548859,66.1,999.7601,0.0
29.5,77.5,2026-08-31,4,-0.16668884,1.7879297,1.795683,174.67369,26.348846,85.4,999.82806,0.0
29.5,77.75,2026-08-31,4,-1.6866889,1.3579297,2.165385,128.83705,25.948853,89.3,999.9441,0.0
29.5,78.0,2026-08-31,4,-2.4766889,1.1979297,2.751186,115.81222,25.948853,89.6,1000.06805,0.0
29.5,78.25,2026-08-31,4,-3.456689,1.2279297,3.6683116,109.55671,25.948853,88.9,1000.2441,0.0
29.5,78.5,2026-08-31,4,-2.8366888,0.18792969,2.8429072,93.79028,25.848846,88.0,1000.5401,0.0
29.5,78.75,2026-08-31,4,-1.4566889,-0.36207032,1.5010121,76.04159,24.948853,90.5,1000.9161,0.1875
29.5,79.0,2026-08-31,4,-0.7066888,-0.5620703,0.90295744,51.502747,23.74887,91.3,1001.71606,1.125
29.5,79.25,2026-08-31,4,0.15331116,-0.0020703124,0.15332514,270.77368,22.348846,91.5,1003.0201,1.4375
29.5,79.5,2026-08-31,4,0.053311158,0.24792969,0.25359654,192.13527,20.24887,92.6,1004.27203,1.0625
29.5,79.75,2026-08-31,4,-0.07668884,0.3179297,0.3270481,166.43855,19.548859,94.7,1004.668,1.1875
29.5,80.0,2026-08-31,4,-0.41668883,-0.2920703,0.50885624,54.972176,20.74887,94.8,1003.94006,1.5
29.5,80.25,2026-08-31,4,-0.54668885,-0.53207034,0.762868,45.77638,21.048859,95.4,1003.79205,4.125
29.5,80.5,2026-08-31,4,-0.60668886,0.04792969,0.6085792,94.517105,19.848846,96.4,1004.5161,3.0625
29.5,80.75,2026-08-31,4,-0.47668883,0.04792969,0.47909236,95.74162,18.648865,96.9,1005.38403,1.875
29.5,81.0,2026-08-31,4,-0.79668885,-0.3120703,0.85562897,68.60926,17.148865,96.1,1006.392,0.75
29.5,81.25,2026-08-31,4,-0.86668885,-0.072070315,0.8696802,85.246445,16.24887,96.2,1006.8641,0.25
29.5,81.5,2026-08-31,4,0.09331116,-0.12207031,0.15364939,322.60553,13.248871,96.4,1008.68005,0.125
29.5,81.75,2026-08-31,4,0.083311155,0.5479297,0.5542271,188.64545,14.248871,95.2,1008.0761,0.0625
29.5,82.0,2026-08-31,4,-0.49668884,0.65792966,0.82436115,142.94986,12.148865,96.9,1009.2001,0.5625
29.5,82.25,2026-08-31,4,0.90331113,-0.032070313,0.90388024,272.03333,11.048859,98.6,1009.812,1.75
29.5,82.5,2026-08-31,4,-0.66668886,-0.4420703,0.7999376,56.4523,7.248871,90.0,1012.12006,0.5625
29.5,82.75,2026-08-31,4,0.65331113,-0.7520703,0.9962054,319.01968,6.3488464,82.7,1012.5361,0.125
29.5,83.0,2026-08-31,4,1.1033112,-0.08207031,1.1063594,274.25415,6.248871,86.1,1012.3761,0.1875
29.5,83.25,2026-08-31,4,0.9133112,0.4579297,1.0216833,243.37103,4.9488525,84.1,1013.0401,0.375
29.5,83.5,2026-08-31,4,1.1033112,0.20792969,1.1227334,259.32724,4.5488586,82.5,1012.88403,0.6875
29.5,83.75,2026-08-31,4,0.44331115,-0.7020703,0.83031774,327.7303,4.6488647,81.3,1012.38806,0.875
29.5,84.0,2026-08-31,4,0.14331116,1.8479297,1.8534784,184.43454,5.3488464,83.5,1012.7801,0.125
29.5,84.25,2026-08-31,4,0.89331114,0.23792969,0.9244541,255.08575,5.8488464,81.4,1012.1401,0.25
29.5,84.5,2026-08-31,4,0.9133112,-1.0520703,1.3931938,319.03848,6.748871,81.6,1011.14404,0.25
29.5,84.75,2026-08-31,4,0.51331115,-0.09207031,0.5215029,280.16876,5.8488464,79.9,1011.2201,0.1875
29.5,85.0,2026-08-31,4,0.38331115,0.11792969,0.40104222,252.89894,5.8488464,80.2,1011.0281,0.4375
29.5,85.25,2026-08-31,4,0.013311157,-0.072070315,0.07328927,349.53558,4.9488525,78.3,1011.7801,0.5625
29.5,85.5,2026-08-31,4,0.083311155,-0.9520703,0.95570844,354.99905,4.4488525,73.3,1012.30804,0.5
29.5,85.75,2026-08-31,4,-0.046688844,-1.0020703,1.0031574,2.6676176,5.4488525,71.4,1011.2601,0.4375
29.5,86.0,2026-08-31,4,-0.5766888,-1.4820703,1.5903152,21.261522,5.3488464,69.4,1011.3401,0.5
29.5,86.25,2026-08-31,4,-1.5066888,-1.2620703,1.9654344,50.048943,6.3488464,67.5,1010.6001,0.625
29.5,86.5,2026-08-31,4,-1.4566889,-1.5320703,2.114044,43.55521,5.748871,69.9,1011.4161,0.6875
29.5,86.75,2026-08-31,4,-1.0266888,-1.1220703,1.5208983,42.45836,5.9488525,72.6,1011.052,0.625
29.5,87.0,2026-08-31,4,-1.2066889,-0.4720703,1.2957424,68.634,5.3488464,74.3,1011.5881,0.5
29.5,87.25,2026-08-31,4,-1.1466888,-0.6120703,1.2998174,61.90795,4.6488647,73.9,1012.408,0.125
29.5,87.5,2026-08-31,4,-1.0466888,-0.5520703,1.1833593,62.190838,5.1488647,77.5,1012.21204,0.25
29.5,87.75,2026-08-31,4,-0.97668886,-0.112070315,0.9830976,83.45421,6.0488586,78.3,1011.5881,0.125
29.5,88.0,2026-08-31,4,-0.91668886,-1.3220704,1.6087848,34.73642,5.1488647,75.1,1012.59204,0.0625
29.5,88.25,2026-08-31,4,-0.67668885,-1.3920703,1.5478266,25.924501,6.3488464,76.3,1011.59607,0.0
29.5,88.5,2026-08-31,4,-0.7066888,-0.9220703,1.1617327,37.467106,5.3488464,79.7,1012.168,0.0625
29.5,88.75,2026-08-31,4,-0.91668886,-0.8820703,1.2721503,46.102566,4.8488464,78.8,1012.88007,0.0625
29.5,89.0,2026-08-31,4,-0.39668885,-0.9520703,1.0314068,22.6195,6.248871,82.6,1012.30804,0.25
29.5,89.25,2026-08-31,4,-0.37668884,-0.9320703,1.0053107,22.005705,6.3488464,80.9,1012.2201,0.0625
29.5,89.5,2026-08-31,4,-0.15668884,-1.0520703,1.0636743,8.471012,5.4488525,78.6,1012.7001,0.1875
29.5,89.75,2026-08-31,4,-0.92668885,-1.2720703,1.5738218,36.072914,3.4488525,76.8,1013.3041,0.6875
29.5,90.0,2026-08-31,4,0.13331115,-1.7720703,1.7770777,355.69778,4.1488647,77.8,1013.7601,0.25
29.5,90.25,2026-08-31,4,-1.0766889,-1.5420703,1.8807551,34.923126,5.4488525,76.4,1012.96405,0.125
29.5,90.5,2026-08-31,4,-1.3066888,-0.9320703,1.6050516,54.499466,2.7488708,83.8,1014.88403,0.5625
29.5,90.75,2026-08-31,4,-0.6366888,-0.5020703,0.8108312,51.741936,5.0488586,90.1,1014.85205,0.6875
29.5,91.0,2026-08-31,4,-0.5166888,-0.18207031,0.5478293,70.58861,7.3488464,84.8,1013.2801,0.0625
29.5,91.25,2026-08-31,4,-1.0466888,-0.5620703,1.1880574,61.764263,4.4488525,85.8,1014.73206,0.0
29.5,91.5,2026-08-31,4,-1.0666889,-0.7520703,1.3051571,54.8142,2.1488647,88.8,1016.59204,0.0
29.5,91.75,2026-08-31,4,-0.68668884,-1.3520703,1.5164549,26.925081,1.8488464,91.8,1017.3761,0.0
29.5,92.0,2026-08-31,4,-0.54668885,-2.1420703,2.2107315,14.317126,-0.65115356,90.6,1019.7801,0.0
29.5,92.25,2026-08-31,4,-0.47668883,-2.9120703,2.9508278,9.296532,-0.15115356,87.9,1019.62805,0.0
29.5,92.5,2026-08-31,4,-2.2166889,-1.9720703,2.9669464,48.342205,-1.5511475,86.0,1020.4001,0.0
29.5,92.75,2026-08-31,4,-0.33668885,-1.7720703,1.8037717,10.757826,0.84884644,84.3,1017.8641,0.0
29.5,93.0,2026-08-31,4,0.25331116,-1.2020704,1.2284704,348.10022,2.1488647,84.6,1015.96405,0.0
29.5,93.25,2026-08-31,4,-0.28668883,-1.3820703,1.4114918,11.718913,1.9488525,93.9,1017.1601,0.0625
29.5,93.5,2026-08-31,4,0.07331116,-1.3520703,1.3540564,356.8964,3.2488708,88.1,1016.35205,0.0625
29.5,93.75,2026-08-31,4,0.24331115,-1.3020703,1.3246083,349.4155,3.5488586,88.1,1016.12805,0.0
29.5,94.0,2026-08-31,4,0.0033111572,-1.6020703,1.6020738,359.8816,3.9488525,89.2,1015.94006,0.0
29.5,94.25,2026-08-31,4,0.27331117,-1.1220703,1.154877,346.3106,6.0488586,87.6,1014.8161,0.0
29.5,94.5,2026-08-31,4,-0.08668885,-0.022070313,0.089454204,75.71638,7.8488464,89.7,1014.0801,0.0
29.5,94.75,2026-08-31,4,-0.026688842,-0.7020703,0.7025774,2.1770213,7.1488647,93.9,1014.0641,0.25
29.5,95.0,2026-08-31,4,-0.32668886,-0.6120703,0.693798,28.090801,7.4488525,89.7,1013.92804,0.3125
29.5,95.25,2026-08-31,4,0.36331117,-0.45207033,0.57996774,321.21252,11.848846,91.0,1012.6761,0.0
29.5,95.5,2026-08-31,4,-1.4166888,-0.062070314,1.4180479,87.491264,12.748871,88.0,1011.6961,0.0625
29.5,95.75,2026-08-31,4,-1.9066888,-0.7420703,2.0460036,68.734344,7.9488525,87.3,1013.9201,0.125
29.5,96.0,2026-08-31,4,-1.1166888,-0.5520703,1.2457029,63.693054,5.3488464,87.0,1015.252,0.0
29.5,96.25,2026-08-31,4,-0.8366888,-0.9820703,1.290159,40.429806,5.248871,85.5,1015.79205,0.25
29.5,96.5,2026-08-31,4,-0.7666888,-1.4420704,1.6332111,27.997719,3.6488647,87.5,1016.47205,1.8125
